transaction_id,date,month,quarter,sku,product_name,category,subcategory,region,channel,sales_rep,units_sold,unit_price_usd,gross_revenue_usd,discount_pct,net_revenue_usd,cogs_usd,gross_profit_usd
TXN-00615,2025-01-09,2025-01,Q1-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,North,Direct to Consumer,Sneha Patel,221,10.71,2366.91,0,2366.91,950.51,1416.4
TXN-00886,2025-01-10,2025-01,Q1-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,Modern Trade,Anita Desai,188,4.8,902.4,5,857.28,346.37,510.91
TXN-00205,2025-01-11,2025-01,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,E-Commerce,Rahul Mehta,233,8.59,2001.47,10,1801.32,839.34,961.98
TXN-00385,2025-01-12,2025-01,Q1-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,Central,Direct to Consumer,Priya Sharma,112,4.81,538.72,15,457.91,204.04,253.87
TXN-00759,2025-01-13,2025-01,Q1-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,South,General Trade,Rohan Gupta,423,1.24,524.52,15,445.84,225.2,220.64
TXN-00927,2025-01-13,2025-01,Q1-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,Central,Direct to Consumer,Vikram Nair,308,9.14,2815.12,5,2674.36,1104.14,1570.22
TXN-00994,2025-01-13,2025-01,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,Direct to Consumer,Rahul Mehta,356,4.2,1495.2,5,1420.44,687.27,733.17
TXN-00008,2025-01-14,2025-01,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,E-Commerce,Anita Desai,191,11.94,2280.54,0,2280.54,1152.3,1128.24
TXN-00138,2025-01-14,2025-01,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,Direct to Consumer,Rohan Gupta,353,2.19,773.07,10,695.76,377.03,318.73
TXN-00212,2025-01-14,2025-01,Q1-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,General Trade,Rohan Gupta,200,1.48,296.0,0,296.0,143.88,152.12
TXN-00290,2025-01-14,2025-01,Q1-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,E-Commerce,Vikram Nair,170,5.65,960.5,5,912.47,483.26,429.21
TXN-00179,2025-01-16,2025-01,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,General Trade,Arjun Rao,479,4.44,2126.76,5,2020.42,1042.88,977.54
TXN-00449,2025-01-16,2025-01,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,North,Modern Trade,Vikram Nair,260,4.47,1162.2,0,1162.2,632.33,529.87
TXN-00300,2025-01-17,2025-01,Q1-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,East,Direct to Consumer,Rahul Mehta,217,1.98,429.66,0,429.66,235.68,193.98
TXN-00338,2025-01-17,2025-01,Q1-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,Modern Trade,Anita Desai,365,11.06,4036.9,5,3835.05,1774.62,2060.43
TXN-00805,2025-01-17,2025-01,Q1-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,West,General Trade,Meena Krishnan,79,1.61,127.19,0,127.19,62.93,64.26
TXN-00328,2025-01-18,2025-01,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,Central,General Trade,Rohan Gupta,210,1.69,354.9,10,319.41,155.96,163.45
TXN-00422,2025-01-19,2025-01,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,E-Commerce,Divya Joshi,61,6.51,397.11,15,337.54,178.76,158.78
TXN-00716,2025-01-19,2025-01,Q1-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,East,Modern Trade,Arjun Rao,330,9.45,3118.5,0,3118.5,1514.49,1604.01
TXN-00454,2025-01-20,2025-01,Q1-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,E-Commerce,Meena Krishnan,446,1.94,865.24,0,865.24,374.42,490.82
TXN-00292,2025-01-23,2025-01,Q1-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,South,E-Commerce,Vikram Nair,301,9.57,2880.57,5,2736.54,1320.64,1415.9
TXN-00637,2025-01-23,2025-01,Q1-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,West,Modern Trade,Divya Joshi,385,2.41,927.85,0,927.85,457.39,470.46
TXN-00069,2025-01-24,2025-01,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,Modern Trade,Karan Malhotra,254,3.44,873.76,0,873.76,388.64,485.12
TXN-00095,2025-01-24,2025-01,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,General Trade,Divya Joshi,240,2.95,708.0,0,708.0,374.55,333.45
TXN-00431,2025-01-25,2025-01,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,General Trade,Arjun Rao,199,2.2,437.8,0,437.8,192.41,245.39
TXN-00402,2025-01-26,2025-01,Q1-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,Direct to Consumer,Priya Sharma,359,4.75,1705.25,0,1705.25,737.02,968.23
TXN-00764,2025-01-26,2025-01,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,North,E-Commerce,Rohan Gupta,357,4.72,1685.04,5,1600.79,804.29,796.5
TXN-00773,2025-01-26,2025-01,Q1-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,North,E-Commerce,Priya Sharma,208,10.55,2194.4,0,2194.4,962.76,1231.64
TXN-00362,2025-01-27,2025-01,Q1-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,West,Modern Trade,Vikram Nair,55,11.01,605.55,0,605.55,251.59,353.96
TXN-00818,2025-01-27,2025-01,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,Modern Trade,Rahul Mehta,197,7.58,1493.26,0,1493.26,679.19,814.07
TXN-00736,2025-01-28,2025-01,Q1-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,Central,General Trade,Rohan Gupta,43,7.57,325.51,15,276.68,139.48,137.2
TXN-00779,2025-01-28,2025-01,Q1-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,General Trade,Priya Sharma,498,3.83,1907.34,15,1621.24,765.73,855.51
TXN-00192,2025-01-30,2025-01,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,E-Commerce,Vikram Nair,51,3.89,198.39,0,198.39,88.84,109.55
TXN-00421,2025-01-30,2025-01,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,Modern Trade,Priya Sharma,234,10.61,2482.74,0,2482.74,1322.51,1160.23
TXN-00675,2025-01-31,2025-01,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Modern Trade,Sneha Patel,465,2.66,1236.9,0,1236.9,669.93,566.97
TXN-00314,2025-02-01,2025-02,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,North,E-Commerce,Meena Krishnan,408,4.61,1880.88,5,1786.84,957.36,829.48
TXN-00336,2025-02-01,2025-02,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,E-Commerce,Karan Malhotra,322,9.35,3010.7,0,3010.7,1361.4,1649.3
TXN-00912,2025-02-01,2025-02,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,General Trade,Rohan Gupta,14,6.49,90.86,5,86.32,46.54,39.78
TXN-00945,2025-02-01,2025-02,Q1-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,North,General Trade,Anita Desai,409,5.1,2085.9,10,1877.31,962.84,914.47
TXN-00531,2025-02-02,2025-02,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,E-Commerce,Priya Sharma,354,5.05,1787.7,0,1787.7,887.08,900.62
TXN-00784,2025-02-02,2025-02,Q1-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,General Trade,Rohan Gupta,42,3.75,157.5,10,141.75,63.24,78.51
TXN-00534,2025-02-04,2025-02,Q1-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,General Trade,Anita Desai,417,6.51,2714.67,5,2578.94,1145.69,1433.25
TXN-00766,2025-02-04,2025-02,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,E-Commerce,Karan Malhotra,246,11.58,2848.68,10,2563.81,1118.51,1445.3
TXN-00547,2025-02-05,2025-02,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,General Trade,Arjun Rao,124,2.36,292.64,5,278.01,141.78,136.23
TXN-00732,2025-02-05,2025-02,Q1-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,South,E-Commerce,Arjun Rao,103,11.51,1185.53,10,1066.98,479.66,587.32
TXN-00676,2025-02-06,2025-02,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,General Trade,Arjun Rao,346,6.76,2338.96,10,2105.06,962.71,1142.35
TXN-00134,2025-02-08,2025-02,Q1-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,E-Commerce,Rahul Mehta,17,5.57,94.69,0,94.69,44.34,50.35
TXN-00873,2025-02-08,2025-02,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,North,Modern Trade,Anita Desai,215,2.71,582.65,0,582.65,297.86,284.79
TXN-00712,2025-02-09,2025-02,Q1-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,North,E-Commerce,Arjun Rao,380,6.23,2367.4,0,2367.4,1242.43,1124.97
TXN-00609,2025-02-10,2025-02,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,General Trade,Anita Desai,62,7.79,482.98,5,458.83,221.28,237.55
TXN-00650,2025-02-10,2025-02,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,Direct to Consumer,Rohan Gupta,10,9.25,92.5,0,92.5,45.27,47.23
TXN-00141,2025-02-11,2025-02,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,E-Commerce,Priya Sharma,151,8.01,1209.51,0,1209.51,655.98,553.53
TXN-00022,2025-02-12,2025-02,Q1-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,Central,General Trade,Sneha Patel,353,7.81,2756.93,5,2619.08,1401.06,1218.02
TXN-00229,2025-02-12,2025-02,Q1-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,East,E-Commerce,Arjun Rao,76,10.5,798.0,5,758.1,367.11,390.99
TXN-00660,2025-02-12,2025-02,Q1-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,West,Modern Trade,Divya Joshi,144,6.88,990.72,5,941.18,437.81,503.37
TXN-00944,2025-02-12,2025-02,Q1-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,Direct to Consumer,Rahul Mehta,140,4.25,595.0,15,505.75,267.96,237.79
TXN-00399,2025-02-14,2025-02,Q1-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,South,General Trade,Vikram Nair,200,3.92,784.0,10,705.6,291.13,414.47
TXN-00917,2025-02-14,2025-02,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,General Trade,Priya Sharma,112,6.89,771.68,0,771.68,375.32,396.36
TXN-00278,2025-02-15,2025-02,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,General Trade,Priya Sharma,234,6.07,1420.38,0,1420.38,728.88,691.5
TXN-00982,2025-02-15,2025-02,Q1-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,North,E-Commerce,Arjun Rao,405,6.91,2798.55,0,2798.55,1284.51,1514.04
TXN-00027,2025-02-16,2025-02,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,Modern Trade,Priya Sharma,382,5.23,1997.86,15,1698.18,707.11,991.07
TXN-00876,2025-02-18,2025-02,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,Direct to Consumer,Karan Malhotra,258,3.86,995.88,0,995.88,513.08,482.8
TXN-00871,2025-02-21,2025-02,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,General Trade,Divya Joshi,158,9.29,1467.82,5,1394.43,597.26,797.17
TXN-00282,2025-02-22,2025-02,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,E-Commerce,Meena Krishnan,86,9.26,796.36,0,796.36,408.66,387.7
TXN-00926,2025-02-22,2025-02,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,Direct to Consumer,Anita Desai,415,7.89,3274.35,0,3274.35,1789.17,1485.18
TXN-00387,2025-02-23,2025-02,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,General Trade,Priya Sharma,22,1.75,38.5,0,38.5,19.07,19.43
TXN-00700,2025-02-23,2025-02,Q1-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,South,Direct to Consumer,Rohan Gupta,236,9.08,2142.88,5,2035.74,816.3,1219.44
TXN-00768,2025-02-25,2025-02,Q1-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,North,Modern Trade,Priya Sharma,60,5.71,342.6,10,308.34,143.96,164.38
TXN-00993,2025-02-25,2025-02,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,General Trade,Meena Krishnan,51,3.99,203.49,5,193.32,103.09,90.23
TXN-00390,2025-02-26,2025-02,Q1-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,North,General Trade,Divya Joshi,368,5.35,1968.8,5,1870.36,1021.56,848.8
TXN-00507,2025-02-26,2025-02,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,General Trade,Anita Desai,318,9.03,2871.54,10,2584.39,1232.35,1352.04
TXN-00693,2025-02-27,2025-02,Q1-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,General Trade,Meena Krishnan,175,3.06,535.5,0,535.5,250.64,284.86
TXN-00705,2025-02-27,2025-02,Q1-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,E-Commerce,Divya Joshi,278,6.63,1843.14,0,1843.14,906.47,936.67
TXN-00714,2025-02-27,2025-02,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,E-Commerce,Rohan Gupta,485,9.68,4694.8,15,3990.58,1908.14,2082.44
TXN-00979,2025-02-28,2025-02,Q1-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,North,E-Commerce,Arjun Rao,194,10.86,2106.84,0,2106.84,890.65,1216.19
TXN-00270,2025-03-01,2025-03,Q1-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,West,General Trade,Divya Joshi,243,4.89,1188.27,5,1128.86,529.84,599.02
TXN-00643,2025-03-01,2025-03,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,E-Commerce,Divya Joshi,430,8.55,3676.5,10,3308.85,1352.48,1956.37
TXN-00476,2025-03-02,2025-03,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,Modern Trade,Rahul Mehta,237,7.87,1865.19,5,1771.93,775.95,995.98
TXN-00515,2025-03-02,2025-03,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,Direct to Consumer,Meena Krishnan,499,7.49,3737.51,10,3363.76,1503.26,1860.5
TXN-00955,2025-03-02,2025-03,Q1-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,West,Modern Trade,Rahul Mehta,458,10.98,5028.84,0,5028.84,2454.48,2574.36
TXN-00256,2025-03-03,2025-03,Q1-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,Central,Modern Trade,Anita Desai,461,10.16,4683.76,0,4683.76,2574.08,2109.68
TXN-00459,2025-03-04,2025-03,Q1-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,West,E-Commerce,Sneha Patel,217,6.67,1447.39,0,1447.39,705.54,741.85
TXN-00146,2025-03-07,2025-03,Q1-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,East,Modern Trade,Anita Desai,279,9.05,2524.95,0,2524.95,1190.35,1334.6
TXN-00316,2025-03-07,2025-03,Q1-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,Direct to Consumer,Sneha Patel,163,5.18,844.34,0,844.34,383.47,460.87
TXN-00028,2025-03-08,2025-03,Q1-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,South,Direct to Consumer,Anita Desai,103,9.27,954.81,0,954.81,507.17,447.64
TXN-00619,2025-03-08,2025-03,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,South,E-Commerce,Rahul Mehta,330,4.05,1336.5,15,1136.02,590.72,545.3
TXN-00691,2025-03-08,2025-03,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,Direct to Consumer,Anita Desai,160,9.14,1462.4,0,1462.4,736.31,726.09
TXN-00663,2025-03-09,2025-03,Q1-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,Modern Trade,Meena Krishnan,197,1.87,368.39,0,368.39,166.39,202.0
TXN-00907,2025-03-09,2025-03,Q1-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,Central,Direct to Consumer,Vikram Nair,121,1.64,198.44,0,198.44,85.75,112.69
TXN-00842,2025-03-10,2025-03,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,E-Commerce,Anita Desai,383,5.46,2091.18,0,2091.18,1098.55,992.63
TXN-00749,2025-03-11,2025-03,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,Direct to Consumer,Karan Malhotra,329,7.68,2526.72,5,2400.38,1112.86,1287.52
TXN-00484,2025-03-12,2025-03,Q1-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,East,E-Commerce,Arjun Rao,388,5.68,2203.84,15,1873.26,962.35,910.91
TXN-00570,2025-03-12,2025-03,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,Modern Trade,Anita Desai,343,4.26,1461.18,0,1461.18,771.86,689.32
TXN-00152,2025-03-13,2025-03,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,Modern Trade,Arjun Rao,170,4.91,834.7,0,834.7,453.27,381.43
TXN-00687,2025-03-13,2025-03,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,East,Direct to Consumer,Vikram Nair,217,4.76,1032.92,5,981.27,500.74,480.53
TXN-00704,2025-03-13,2025-03,Q1-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,East,Direct to Consumer,Rahul Mehta,441,1.99,877.59,0,877.59,413.01,464.58
TXN-00840,2025-03-13,2025-03,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,Direct to Consumer,Anita Desai,199,6.87,1367.13,0,1367.13,605.23,761.9
TXN-00357,2025-03-14,2025-03,Q1-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,West,Direct to Consumer,Priya Sharma,113,10.32,1166.16,0,1166.16,620.77,545.39
TXN-00542,2025-03-14,2025-03,Q1-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,E-Commerce,Arjun Rao,96,1.6,153.6,0,153.6,79.54,74.06
TXN-00887,2025-03-14,2025-03,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,Direct to Consumer,Rahul Mehta,186,7.29,1355.94,5,1288.14,583.13,705.01
TXN-00980,2025-03-15,2025-03,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,General Trade,Anita Desai,221,2.36,521.56,5,495.48,268.93,226.55
TXN-00881,2025-03-16,2025-03,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,Central,Modern Trade,Priya Sharma,460,2.26,1039.6,5,987.62,461.73,525.89
TXN-00425,2025-03-17,2025-03,Q1-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,Direct to Consumer,Priya Sharma,492,5.82,2863.44,5,2720.27,1451.16,1269.11
TXN-00775,2025-03-17,2025-03,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,General Trade,Divya Joshi,121,4.21,509.41,0,509.41,273.5,235.91
TXN-00861,2025-03-17,2025-03,Q1-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,North,Modern Trade,Rohan Gupta,31,6.38,197.78,0,197.78,102.64,95.14
TXN-00659,2025-03-18,2025-03,Q1-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,Modern Trade,Vikram Nair,158,1.6,252.8,0,252.8,106.13,146.67
TXN-00745,2025-03-18,2025-03,Q1-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,Modern Trade,Vikram Nair,369,6.34,2339.46,10,2105.51,942.68,1162.83
TXN-00221,2025-03-19,2025-03,Q1-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,General Trade,Anita Desai,267,1.6,427.2,0,427.2,224.16,203.04
TXN-00504,2025-03-19,2025-03,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,Modern Trade,Divya Joshi,439,5.36,2353.04,5,2235.39,1156.06,1079.33
TXN-00052,2025-03-20,2025-03,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,Modern Trade,Karan Malhotra,186,10.61,1973.46,0,1973.46,918.56,1054.9
TXN-00468,2025-03-20,2025-03,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,General Trade,Karan Malhotra,334,4.13,1379.42,5,1310.45,713.93,596.52
TXN-00849,2025-03-22,2025-03,Q1-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,Central,Direct to Consumer,Karan Malhotra,454,1.66,753.64,10,678.28,319.75,358.53
TXN-00169,2025-03-23,2025-03,Q1-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,West,E-Commerce,Rahul Mehta,442,2.16,954.72,5,906.98,442.91,464.07
TXN-00307,2025-03-23,2025-03,Q1-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,East,Modern Trade,Rahul Mehta,128,4.74,606.72,0,606.72,297.76,308.96
TXN-00415,2025-03-23,2025-03,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,General Trade,Anita Desai,415,7.86,3261.9,5,3098.8,1541.27,1557.53
TXN-00322,2025-03-24,2025-03,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,North,Direct to Consumer,Vikram Nair,418,2.37,990.66,10,891.59,365.89,525.7
TXN-00533,2025-03-24,2025-03,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,Modern Trade,Sneha Patel,205,8.4,1722.0,10,1549.8,627.08,922.72
TXN-00066,2025-03-26,2025-03,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,General Trade,Sneha Patel,49,2.32,113.68,0,113.68,50.11,63.57
TXN-00228,2025-03-26,2025-03,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,Modern Trade,Anita Desai,222,5.3,1176.6,0,1176.6,530.68,645.92
TXN-00995,2025-03-26,2025-03,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,Direct to Consumer,Meena Krishnan,362,4.03,1458.86,5,1385.92,706.48,679.44
TXN-00058,2025-03-28,2025-03,Q1-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,E-Commerce,Rohan Gupta,236,1.72,405.92,5,385.62,181.62,204.0
TXN-00126,2025-03-28,2025-03,Q1-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,East,General Trade,Rahul Mehta,493,3.91,1927.63,5,1831.25,814.67,1016.58
TXN-00445,2025-03-28,2025-03,Q1-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,Modern Trade,Vikram Nair,118,5.46,644.28,5,612.07,312.85,299.22
TXN-00681,2025-03-29,2025-03,Q1-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,West,Direct to Consumer,Sneha Patel,391,2.37,926.67,10,834.0,450.35,383.65
TXN-00140,2025-03-30,2025-03,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,E-Commerce,Vikram Nair,237,11.78,2791.86,15,2373.08,1078.33,1294.75
TXN-00607,2025-03-31,2025-03,Q1-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,East,Direct to Consumer,Sneha Patel,409,4.34,1775.06,0,1775.06,909.16,865.9
TXN-00208,2025-04-01,2025-04,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,E-Commerce,Sneha Patel,318,6.97,2216.46,0,2216.46,1115.91,1100.55
TXN-00115,2025-04-02,2025-04,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,Direct to Consumer,Anita Desai,285,9.03,2573.55,0,2573.55,1242.48,1331.07
